filename,idx,eng,CP1,CP2,H_donor,H_accep,HB,ionCRD,cc,co,numHB,numSHB,numCRD,C_O,pt_len,dih_gs1,dih_gs2,cp1p,cp1t,cp2p,cp2t,freq,unphy,HB_info,bond_brk,bond_uexp,CP1_f,CP2_f,H_donor_f,H_accep_f,HB_f,ionCRD_f,numHB_f,numCRD_f,C_O_f,pt_len_f,dih_gs1_f,dih_gs2_f,cp1p_f,cp1t_f,cp2p_f,cp2t_f,HB_info_f,E
aMal250_TSdh_nn_273_0,1608,-1459.9095,4C1,4C1,1,2,"[9_10,10_11,11_13]","[1,6]",-1,2,3,1,2,2.056,"[2.33, 0.946]",69.4,60.0,28.6,16.3,116.8,3.9,0,0,"[[7.82,5.42,109.1],[7.95,5.87,104.3],[7.54,3.88,136.0]]","[[[1, 1],'H_O',2.33,'OH'],[[2, 2],'C_O',2.056,'CO']]",[],4C1,4C1,1,2,"[3_9,9_10,10_11,11_13]","[1,6]",4,2,2.09,"[2.361, 0.938]",103.3,115.1,23.6,20.3,122.2,4.3,"[[7.68,3.32,164.0],[7.78,5.52,107.0],[8.07,6.15,102.0],[7.53,3.97,133.1]]",306.4
aMal10_TSdh_nn_016_0,1927,-1459.9066,E3,3S1,-1,-1,"[2_1,3_50,9_11,10_7,11_50]","[1,2,3]",-1,1,5,2,3,2.528,"[0, 0]",150.8,90.0,164.8,62.8,23.8,90.5,0,0,"[[5.51,1.86,148.4],[7.95,5.58,108.4],[9.72,6.2,122.8],[8.4,5.39,117.7],[7.8,4.01,138.0]]","[[[1, 1],'C_O',2.528,'CO']]",[],2H3,3OB,-1,-1,"[2_1,3_9,9_11,10_7]","[1,2,3]",4,3,2.571,"[0, 0]",109.0,124.4,163.4,64.2,12.4,92.3,"[[5.54,1.89,148.8],[7.01,2.76,174.1],[7.43,3.7,138.3],[7.96,4.86,120.8]]",314.0
aMal52_TSdh_nn_260_1,2758,-1459.8992,4E,1C4,2,1,"[2_1,9_50,11_9]","[1,2]",-1,1,3,2,2,2.378,"[1.216, 1.376]",55.8,45.0,229.3,41.4,221.6,175.0,0,0,"[[5.41,1.38,153.5],[7.3,4.76,112.4],[7.97,4.14,137.6]]","[[[1, 1],'C_O',2.378,'CO'],[[2, 2],'H_O',1.216,'OH']]",[],E3,1C4,-1,-1,"[2_1,3_50,9_50,11_9]","[1,2,3]",4,3,2.541,"[0, 0]",125.4,55.5,185.3,49.1,236.2,171.5,"[[5.57,1.99,146.2],[8.09,5.76,107.4],[8.03,6.07,102.6],[8.01,4.19,136.8]]",333.4
aMal413_TSdh_nn_047_0,6213,-1459.8626,1C4,5S1,-1,-1,"[1_2,2_11,2_50,3_6,11_2,11_0,11_50]","[3,6]",-1,6,7,3,2,2.2969999999999997,"[0, 0]",163.1,60.0,56.6,173.5,88.6,87.1,0,0,"[[7.16,4.51,114.5],[9.4,6.23,117.6],[7.56,3.85,137.2],[5.8,1.97,155.7],[9.4,5.93,122.5],[6.12,3.6,115.4],[7.85,3.87,143.3]]","[[[6, 6],'C_O',2.297,'CO']]",[],1C4,5S1,-1,-1,"[1_2,2_11,2_50,3_6]","[3,6]",4,2,2.33,"[0, 0]",167.1,68.0,27.7,177.2,92.7,82.5,"[[7.21,4.48,115.7],[8.17,4.0,145.8],[7.91,4.63,123.7],[5.86,2.0,155.6]]",429.5
aMal190_TSdh_nn_073_0,4495,-1459.8852,1S3,1C4,3,2,"[1_2,9_50,11_9,13_7]","[3,9,50]",3,2,4,1,3,2.136,"[2.377, 0.941]",166.4,135.0,197.5,75.2,262.6,175.3,0,0,"[[7.75,5.56,106.0],[7.25,4.77,111.6],[7.83,4.0,138.6],[7.87,5.27,112.2]]","[[[3, 4],'C_C',1.726,'bb'],[[2, 2],'C_O',2.136,'CO'],[[3, 3],'H_O',2.377,'OH']]",[],B3O,1C4,3,2,"[1_2,9_3,13_7]","[3,9,11,7]",3,4,2.155,"[2.464, 0.937]",121.9,197.1,192.4,77.2,159.6,179.3,"[[7.59,5.23,108.9],[6.21,2.38,154.3],[8.28,6.34,102.2]]",370.2
aMal384_TSdh_nn_067_2,5218,-1459.8773,4C1,OS2,3,2,"[9_50,11_9,13_11]","[3,50]",3,2,3,1,2,2.116,"[2.406, 0.94]",278.6,135.0,151.5,10.5,329.1,91.4,0,0,"[[6.74,4.34,111.4],[8.68,5.1,127.3],[8.87,4.73,139.9]]","[[[3, 4],'C_C',1.762,'bb'],[[2, 2],'C_O',2.116,'CO'],[[3, 3],'H_O',2.406,'OH']]",[],4C1,B25,3,2,[13_11],"[3,7,50]",1,3,2.088,"[3.59, 0.933]",291.4,118.5,182.7,14.3,311.2,95.1,"[[8.93,5.4,125.3]]",390.9
aMal119_TSdh_nn_015_0,2333,-1459.9033,3OB,1S5,3,2,"[2_1,9_50,11_13]","[3,6,0]",-1,2,3,0,3,1.87,"[3.851, 0.954]",85.4,60.0,348.1,87.3,269.6,84.7,0,0,"[[6.28,3.81,113.8],[7.29,4.82,111.2],[8.62,5.52,118.6]]","[[[2, 2],'C_O',1.87,'CO'],[[3, 3],'H_O',3.851,'OH']]",[],3OB,1S5,3,2,"[2_1,9_50,11_13]","[3,6,0]",3,3,1.8630000000000002,"[3.856, 0.953]",86.9,66.9,349.2,87.2,268.2,86.6,"[[6.27,3.72,115.5],[7.79,5.66,105.4],[9.22,6.35,113.6]]",322.7
aMal359_TSdh_nn_100_2,5657,-1459.8712,5H4,B3O,1,2,"[2_50,6_3,9_10,11_10]","[1,0]",-1,2,4,1,2,1.962,"[2.767, 0.936]",167.6,165.0,77.1,153.8,167.9,87.3,0,0,"[[7.23,3.63,135.4],[7.61,3.99,134.4],[7.73,5.04,114.0],[8.73,6.49,105.6]]","[[[1, 1],'H_O',2.767,'OH'],[[2, 2],'C_O',1.962,'CO']]",[],5H4,2SO,1,2,"[2_50,6_3,9_10]","[1,0]",3,2,1.98,"[2.711, 0.935]",125.0,157.4,75.5,154.9,150.0,82.3,"[[7.11,3.37,140.6],[7.77,3.83,142.8],[7.56,4.94,113.2]]",407.0
aMal272_TSdh_nn_339_1,5256,-1459.8769,5S1,1S3,1,2,"[3_6,11_10,13_11]","[1,0,50]",-1,2,3,1,3,2.191,"[1.747, 0.966]",80.1,315.0,104.8,94.2,209.6,87.3,0,0,"[[8.01,4.93,120.2],[8.0,6.23,100.1],[8.55,4.46,141.0]]","[[[1, 1],'H_O',1.747,'OH'],[[2, 2],'C_O',2.191,'CO']]",[],25B,1S3,1,2,"[3_6,13_11]","[1,0,50]",2,3,2.22,"[1.714, 0.97]",100.7,313.1,105.9,92.3,208.0,83.8,"[[8.2,5.32,116.0],[8.68,4.79,134.4]]",392.0
aMal13_TSdh_nn_047_1,6145,-1459.864,1C4,OS2,-1,-1,"[1_2,2_50,3_6,9_11,13_7]","[3,6]",-1,6,5,3,2,2.2969999999999997,"[0, 0]",163.1,195.0,56.6,173.5,334.9,92.5,0,0,"[[7.16,4.51,114.5],[7.56,3.85,137.2],[5.8,1.97,155.7],[8.0,3.97,143.7],[7.48,5.23,107.3]]","[[[6, 6],'C_O',2.297,'CO']]",[],1C4,3OB,-1,-1,"[1_2,2_50,3_6,9_11,10_13,10_7]","[3,6]",6,2,2.292,"[0, 0]",142.7,164.9,34.1,174.2,4.1,95.0,"[[7.16,4.53,114.3],[7.47,3.68,140.4],[5.99,2.18,153.5],[7.63,3.77,140.7],[8.09,3.72,156.7],[8.26,6.43,100.5]]",425.9
aMal270_TSdh_nn_003_0,1767,-1459.908,E4,3S1,2,1,"[2_1,3_6,9_11,10_7,11_50]","[1,2,50]",-1,1,5,2,3,2.352,"[1.246, 1.323]",173.8,165.0,64.2,124.7,19.2,92.4,0,0,"[[5.45,1.32,153.7],[7.33,3.44,145.5],[7.96,4.34,131.9],[8.07,5.01,119.6],[8.35,4.95,125.1]]","[[[1, 1],'C_O',2.352,'CO'],[[2, 2],'H_O',1.246,'OH']]",[],E4,OS2,2,1,"[2_1,3_6,9_11,10_7,11_13]","[1,2,7,50]",5,4,2.497,"[1.203, 1.419]",204.4,194.1,67.1,127.1,336.6,91.8,"[[5.53,1.42,158.6],[7.2,3.38,144.5],[8.01,3.99,142.7],[8.05,5.06,118.5],[8.53,5.26,121.9]]",310.3
aMal77_TSdh_nn_163_1,3999,-1459.8891,OH5,1C4,1,2,"[9_11,13_7]","[1,6,0]",-1,2,2,1,3,2.8160000000000003,"[1.988, 0.938]",87.6,315.0,315.1,53.4,235.8,174.2,0,0,"[[7.9,4.06,138.3],[7.77,5.26,111.0]]","[[[1, 1],'H_O',1.988,'OH'],[[2, 2],'C_O',2.816,'CO']]",[],OH5,1C4,1,2,[9_11],"[1,6,0]",1,3,2.759,"[1.941, 0.94]",95.4,318.8,319.3,56.6,294.2,174.5,"[[7.56,3.72,140.9]]",360.0
aMal155_TSdh_nn_182_0,1006,-1459.9149,5H4,4C1,2,1,"[1_50,6_3,10_9,11_10,13_11]",[2],-1,1,5,2,1,2.521,"[1.718, 0.963]",157.9,90.0,82.5,115.1,223.3,2.0,0,0,"[[8.93,6.07,114.1],[7.33,3.7,136.3],[7.88,5.91,102.9],[7.83,5.52,107.8],[7.87,4.11,136.4]]","[[[1, 1],'C_O',2.521,'CO'],[[2, 2],'H_O',1.718,'OH']]",[],5S1,4C1,2,1,"[1_9,1_50,6_3,9_10,13_11]",[2],5,1,2.2230000000000003,"[2.604, 0.931]",81.9,68.3,95.5,98.4,241.1,6.2,"[[8.06,4.01,142.9],[8.21,4.99,121.6],[8.26,4.38,136.7],[7.81,5.63,105.9],[8.46,4.68,133.2]]",292.2
aMal420_TSdh_nn_260_0,253,-1459.9333,4E,4C1,2,1,"[2_1,9_10,10_11,11_13]","[1,2]",-1,1,4,1,2,2.378,"[1.216, 1.376]",55.8,45.0,229.3,41.4,130.5,2.5,0,0,"[[5.41,1.38,153.5],[7.84,5.46,108.8],[7.97,5.87,104.5],[7.86,4.18,134.1]]","[[[1, 1],'C_O',2.378,'CO'],[[2, 2],'H_O',1.216,'OH']]",[],3E,4C1,2,1,"[2_1,9_10,10_11,11_13]","[1,2,9,50]",4,4,2.2840000000000003,"[1.322, 1.204]",83.1,49.0,7.2,121.4,182.6,6.2,"[[5.47,1.2,150.1],[7.47,5.26,106.8],[7.96,5.92,103.6],[7.53,4.01,131.7]]",243.9
aMal22_TSdh_nn_050_0,2909,-1459.8978,4C1,1C4,3,2,"[2_1,9_11,10_13]","[3,9,50]",3,2,3,1,3,2.077,"[3.074, 0.932]",277.2,60.0,189.2,13.7,291.2,176.4,0,0,"[[8.05,5.93,104.6],[7.71,3.94,137.4],[8.78,4.87,134.4]]","[[[3, 4],'C_C',1.808,'bb'],[[2, 2],'C_O',2.077,'CO'],[[3, 3],'H_O',3.074,'OH']]",[],4C1,1C4,3,2,"[2_1,9_11,10_13]","[3,9,50]",3,3,2.0340000000000003,"[2.656, 0.939]",268.9,75.2,207.2,17.2,280.4,173.0,"[[8.17,5.99,105.2],[7.07,3.49,136.9],[8.2,4.41,134.7]]",337.1
aMal281_TSdh_nn_332_1,5029,-1459.8795,1S3,OS2,1,2,"[9_50,11_9]","[1,0]",-1,2,2,0,2,2.1069999999999998,"[2.198, 0.942]",67.6,15.0,196.4,87.7,331.1,92.3,0,0,"[[6.7,4.26,112.3],[8.37,4.74,130.0]]","[[[1, 1],'H_O',2.198,'OH'],[[2, 2],'C_O',2.107,'CO']]",[],1S5,OS2,1,2,"[3_7,9_6,9_50,11_9]","[1,0]",4,2,2.077,"[2.092, 0.953]",73.3,18.4,259.1,70.4,330.9,92.2,"[[7.7,3.62,148.0],[8.36,3.84,159.6],[6.75,4.61,106.7],[8.26,4.65,129.9]]",385.2
aMal225_TSdh_nn_123_0,5761,-1459.8699,2SO,5S1,2,3,[],"[1,2]",1,3,0,0,2,2.13,"[2.158, 0.95]",86.8,60.0,157.0,79.2,85.7,84.0,0,0,[],"[[[1, 2],'C_C',1.768,'bb'],[[2, 2],'H_O',2.158,'OH'],[[3, 3],'C_O',2.13,'CO']]",[],2SO,5S1,2,3,[],"[1,2]",0,2,2.206,"[2.128, 0.946]",102.8,50.3,157.2,78.8,93.2,80.2,[],410.4
aMal203_TSdh_nn_072_0,762,-1459.9185,5S1,3S1,1,2,"[1_2,9_50,11_50,13_7]","[1,9,0,50]",-1,2,4,2,4,2.104,"[1.477, 1.059]",77.0,60.0,101.5,97.8,34.0,88.0,0,0,"[[5.8,1.06,147.4],[7.07,4.68,110.5],[7.84,3.88,143.2],[7.39,5.25,106.0]]","[[[1, 1],'H_O',1.477,'OH'],[[2, 2],'C_O',2.104,'CO']]",[],5E,3S1,-1,-1,"[1_2,6_3,9_2]","[1,9,11,0,50]",3,5,2.171,"[0, 0]",75.9,92.4,108.7,108.6,22.0,89.7,"[[5.51,1.77,153.1],[6.08,3.62,114.1],[7.39,3.19,156.6]]",282.8
aMal190_TSdh_nn_272_0,2109,-1459.905,4C1,1C4,1,2,"[9_50,11_9,13_1,13_7]","[1,13]",-1,2,4,1,2,1.98,"[3.943, 0.946]",288.7,75.0,54.5,20.9,262.6,175.3,0,0,"[[7.25,4.77,111.6],[7.83,4.0,138.6],[5.24,3.4,104.8],[7.87,5.27,112.2]]","[[[1, 1],'H_O',3.943,'OH'],[[2, 2],'C_O',1.98,'CO']]",[],4C1,1C4,1,2,"[9_50,11_9,13_1,13_7]","[1,13]",4,2,1.9680000000000002,"[3.898, 0.943]",279.6,66.7,55.1,21.7,273.9,173.6,"[[7.48,5.51,103.2],[7.84,4.05,137.3],[7.64,4.45,123.2],[7.5,5.01,110.7]]",318.2
aMal400_TSdh_nn_072_0,1333,-1459.9117,5S1,3S1,1,2,"[1_2,9_11,10_7,13_7]","[1,9,0,50]",-1,2,4,1,4,2.104,"[1.477, 1.059]",77.0,60.0,101.5,97.8,15.1,90.7,0,0,"[[5.8,1.06,147.4],[8.27,5.03,122.2],[7.93,4.83,120.7],[7.48,5.23,107.5]]","[[[1, 1],'H_O',1.477,'OH'],[[2, 2],'C_O',2.104,'CO']]",[],25B,OS2,1,2,"[1_2,6_3,9_11,10_7]","[1,9,0,50]",4,4,2.1069999999999998,"[1.403, 1.108]",123.8,52.5,110.6,101.7,333.9,92.7,"[[5.66,1.11,150.8],[6.8,4.38,111.5],[7.66,3.77,141.6],[8.13,5.2,117.2]]",300.6
aMal119_TSdh_nn_093_0,4274,-1459.8870000000006,B3O,1S5,3,2,"[2_1,9_3,9_50,11_13]","[3,9,50]",3,2,4,1,3,2.039,"[2.819, 0.933]",276.4,15.0,168.2,75.7,269.6,84.7,0,0,"[[6.8,4.34,112.3],[8.09,4.03,143.9],[7.29,4.82,111.2],[8.62,5.52,118.6]]","[[[3, 4],'C_C',1.832,'bb'],[[2, 2],'C_O',2.039,'CO'],[[3, 3],'H_O',2.819,'OH']]",[],B3O,1S3,3,2,"[2_1,10_11]","[3,9,50]",2,3,2.065,"[2.526, 0.937]",265.0,57.5,169.5,76.0,210.1,87.7,"[[7.14,4.71,110.9],[7.68,5.61,104.4]]",365.5
aMal209_TSdh_nn_184_0,5309,-1459.876,3S1,2SO,1,2,"[1_2,3_0,6_0,9_50,10_11]","[1,2,9,50]",-1,2,5,1,4,2.164,"[1.388, 1.126]",87.0,60.0,16.2,77.1,156.0,81.8,0,0,"[[5.53,1.13,147.3],[6.62,3.6,123.9],[7.9,6.11,100.4],[6.74,4.53,108.2],[8.62,6.34,106.2]]","[[[1, 1],'H_O',1.388,'OH'],[[2, 2],'C_O',2.164,'CO']]",[],3S1,2SO,1,2,"[1_2,3_0,6_0,9_10]","[1,9,50]",4,3,2.178,"[1.516, 1.034]",53.8,43.8,25.7,78.2,154.4,80.2,"[[6.0,1.03,150.1],[6.55,3.48,125.4],[7.77,5.83,102.7],[7.07,4.62,111.3]]",394.4
aMal289_TSdh_nn_128_0,5186,-1459.8778,3S1,4C1,-1,-1,"[1_9,1_50,3_6,9_2,10_9,11_10]","[3,6]",-1,6,6,2,2,2.231,"[0, 0]",42.0,75.0,36.0,99.6,173.5,1.6,0,0,"[[6.97,3.76,127.3],[7.85,4.05,137.3],[6.03,2.19,153.0],[7.11,4.14,121.6],[7.83,5.8,103.8],[7.9,5.57,108.0]]","[[[6, 6],'C_O',2.231,'CO']]",[],3S1,4C1,-1,-1,"[1_9,1_50,3_6,9_10]","[3,6]",4,2,2.263,"[0, 0]",64.1,56.0,42.3,99.4,260.1,6.2,"[[8.62,4.09,155.0],[7.89,4.49,126.3],[6.16,2.38,149.9],[8.08,6.03,103.6]]",389.6
aMal193_TSdh_nn_104_1,1816,-1459.9075,25B,4C1,1,2,"[9_10,10_11]","[1,0,50]",-1,2,2,0,3,2.218,"[1.839, 0.952]",83.2,30.0,110.4,101.0,264.0,4.3,0,0,"[[8.12,5.99,104.8],[8.33,5.97,107.6]]","[[[1, 1],'H_O',1.839,'OH'],[[2, 2],'C_O',2.218,'CO']]",[],25B,4C1,1,2,"[1_2,9_10,10_11]","[1,9,0,50]",3,4,2.124,"[1.442, 1.083]",65.8,48.6,105.6,98.3,199.3,7.8,"[[5.75,1.08,149.8],[7.67,5.69,103.1],[8.32,5.99,107.2]]",311.6
aMal186_TSdh_nn_015_1,1179,-1459.9129999999998,3OB,OS2,3,2,"[2_1,9_50,10_7,11_9,13_11]","[3,6,0]",-1,2,5,1,3,1.87,"[3.851, 0.954]",85.4,15.0,348.1,87.3,334.2,91.0,0,0,"[[6.28,3.81,113.8],[6.68,4.34,110.7],[8.18,5.11,119.5],[8.28,4.7,129.2],[9.13,4.97,138.7]]","[[[2, 2],'C_O',1.87,'CO'],[[3, 3],'H_O',3.851,'OH']]",[],3OB,OS2,3,2,"[2_1,6_13,9_50,10_7,11_9]","[3,6,0]",5,3,1.857,"[3.853, 0.95]",82.8,39.8,347.5,86.7,332.8,91.6,"[[6.25,3.67,116.2],[7.66,3.23,172.3],[6.94,5.2,100.7],[8.22,5.38,115.3],[8.24,4.68,129.0]]",297.2
aMal213_TSdh_nn_340_0,5341,-1459.8757,B3O,5S1,3,2,[2_1],"[3,11,50]",3,2,1,0,3,2.023,"[2.855, 0.933]",273.9,105.0,167.4,80.7,87.6,79.2,0,0,"[[6.71,4.24,112.5]]","[[[3, 4],'C_C',1.846,'bb'],[[2, 2],'C_O',2.023,'CO'],[[3, 3],'H_O',2.855,'OH']]",[],B3O,25B,3,2,[2_1],"[3,11,7,50]",1,4,2.025,"[2.651, 0.937]",286.6,109.4,166.4,81.2,113.9,84.8,"[[6.91,4.38,113.2]]",395.1
aMal225_TSdh_nn_329_0,3870,-1459.8902,4C1,5S1,2,3,[],"[1,2]",1,3,0,0,2,2.24,"[3.049, 0.931]",92.2,60.0,169.3,8.0,85.7,84.0,0,0,[],"[[[1, 2],'C_C',1.724,'bb'],[[2, 2],'H_O',3.049,'OH'],[[3, 3],'C_O',2.24,'CO']]",[],4C1,4C1,2,3,"[9_10,10_11,11_13]","[1,2]",3,2,2.512,"[2.032, 0.942]",76.9,66.2,144.6,8.2,137.8,5.3,"[[7.83,5.53,107.6],[8.06,6.1,102.5],[7.56,3.99,133.1]]",357.1
aMal174_TSdh_nn_290_0,1434,-1459.9107,E1,1C4,1,2,"[11_9,13_10]","[1,50]",-1,2,2,1,2,1.9369999999999998,"[2.298, 0.945]",97.3,60.0,56.6,59.7,225.9,173.7,0,0,"[[8.21,4.71,127.8],[7.66,3.63,147.5]]","[[[1, 1],'H_O',2.298,'OH'],[[2, 2],'C_O',1.937,'CO']]",[],E1,1C4,1,2,"[3_6,11_9,13_10]","[1,9,7,50]",3,4,1.9140000000000001,"[2.367, 0.942]",162.7,89.4,51.5,68.7,253.8,168.8,"[[8.24,3.99,148.7],[8.12,4.28,137.1],[7.78,3.94,139.3]]",303.2
aMal39_TSdh_nn_025_0,659,-1459.9216,3E,1S3,2,1,"[2_1,9_50,11_10,13_7]","[1,2,9,50]",-1,1,4,1,4,2.296,"[1.327, 1.192]",151.5,90.0,11.7,115.1,211.6,88.1,0,0,"[[5.5,1.19,151.4],[6.82,4.32,113.0],[7.49,5.11,109.3],[7.99,5.54,109.7]]","[[[1, 1],'C_O',2.296,'CO'],[[2, 2],'H_O',1.327,'OH']]",[],3E,1S3,2,1,"[2_1,11_10,13_6]","[1,2,9,7,50]",3,5,2.3369999999999997,"[1.327, 1.199]",169.8,86.4,0.7,120.8,212.6,92.4,"[[5.52,1.2,151.8],[7.65,5.61,104.1],[8.04,3.88,148.4]]",274.6
aMal251_TSdh_nn_184_1,3828,-1459.8906,3S1,5S1,1,2,"[1_2,3_0,6_0,10_13]","[1,2,50]",-1,2,4,2,3,2.164,"[1.388, 1.126]",87.0,45.0,16.2,77.1,87.2,78.2,0,0,"[[5.53,1.13,147.3],[6.62,3.6,123.9],[7.9,6.11,100.4],[8.53,4.47,140.0]]","[[[1, 1],'H_O',1.388,'OH'],[[2, 2],'C_O',2.164,'CO']]",[],3S1,5S1,1,2,"[1_2,3_0,6_0,10_13]","[1,9,50]",4,3,2.175,"[1.477, 1.056]",60.7,32.0,24.9,79.0,86.4,84.6,"[[5.9,1.06,151.4],[6.64,3.57,124.8],[7.85,5.86,103.1],[8.14,4.18,139.8]]",356.0
aMal414_TSdh_nn_047_1,5500,-1459.8734,1C4,4C1,-1,-1,"[1_2,2_50,3_6,9_10,10_11]","[3,6]",-1,6,5,2,2,2.2969999999999997,"[0, 0]",163.1,210.0,56.6,173.5,109.6,4.8,0,0,"[[7.16,4.51,114.5],[7.56,3.85,137.2],[5.8,1.97,155.7],[7.84,5.51,108.1],[8.4,6.11,106.7]]","[[[6, 6],'C_O',2.297,'CO']]",[],1C4,4C1,-1,-1,"[1_2,2_50,3_6,9_10,10_11]","[3,6]",5,2,2.333,"[0, 0]",195.5,178.7,70.9,175.3,148.2,4.0,"[[7.21,4.58,114.1],[7.68,3.91,138.0],[5.79,1.93,156.3],[7.69,5.36,108.2],[8.33,5.99,107.3]]",401.2
aMal97_TSdh_nn_302_0,1177,-1459.9129999999998,E1,1C4,1,2,"[2_3,11_9,11_7,13_10]","[1,50]",-1,2,4,0,2,1.886,"[2.964, 0.935]",115.1,60.0,56.5,54.7,144.5,178.8,0,0,"[[8.38,6.41,102.1],[7.92,4.7,123.2],[8.53,6.37,104.6],[8.44,4.64,133.8]]","[[[1, 1],'H_O',2.964,'OH'],[[2, 2],'C_O',1.886,'CO']]",[],E1,1C4,1,2,"[3_6,9_11]","[1,9,50]",2,3,1.9169999999999998,"[2.399, 0.941]",141.0,62.3,53.6,67.9,269.4,172.3,"[[8.42,4.15,147.3],[7.25,3.39,144.4]]",297.2
aMal320_TSdh_nn_254_1,3869,-1459.8902,4H5,4C1,1,2,"[6_50,9_50,10_11,13_7]","[1,0]",-1,2,4,0,2,2.016,"[2.168, 0.949]",53.7,45.0,264.1,65.6,199.9,1.2,0,0,"[[7.95,4.62,125.5],[7.45,5.37,104.9],[8.14,5.65,109.9],[7.52,5.39,105.5]]","[[[1, 1],'H_O',2.168,'OH'],[[2, 2],'C_O',2.016,'CO']]",[],E5,4C1,1,2,"[3_7,9_10,10_11]","[1,6,0]",3,3,2.2,"[1.877, 0.961]",314.8,91.4,290.7,55.3,154.6,4.8,"[[9.51,5.38,135.6],[7.79,5.49,107.6],[8.34,6.11,105.8]]",357.1
aMal100_TSdh_nn_327_0,1932,-1459.9064,E1,3S1,1,2,"[2_3,9_11,11_50,13_7]",[1],-1,2,4,0,1,1.98,"[2.875, 0.931]",84.1,60.0,52.1,25.6,24.7,92.6,0,0,"[[7.42,4.72,114.6],[8.63,4.92,130.3],[7.83,4.12,135.0],[7.5,5.31,106.5]]","[[[1, 1],'H_O',2.875,'OH'],[[2, 2],'C_O',1.98,'CO']]",[],E1,OS2,1,2,"[3_6,9_11]","[1,9,50]",2,3,1.942,"[2.38, 0.941]",96.1,55.2,52.1,68.6,336.5,92.5,"[[8.35,4.07,148.5],[7.66,3.62,146.8]]",314.5
aMal225_TSdh_nn_155_2,3035,-1459.8966,5S1,5S1,1,2,[2_3],"[1,11,0,50]",-1,0,1,0,4,2.017,"[2.857, 0.939]",80.8,120.0,91.7,79.1,85.7,84.0,0,0,"[[6.66,4.03,115.5]]","[[[0, 1],'C_O',2.017,'bb'],[[1, 1],'H_O',2.857,'OH'],[[2, 2],'C_O',1.811,'CO']]",[],5S1,5S1,1,2,"[2_3,3_9]","[1,11,0,50]",2,4,2.051,"[2.821, 0.939]",107.8,140.2,99.4,76.1,94.2,81.0,"[[6.5,3.59,121.8],[8.67,4.65,137.6]]",340.3
aMal103_TSdh_nn_064_1,6240,-1459.8621,5S1,3S1,3,6,"[1_50,2_1,3_6]","[2,3]",-1,6,3,2,2,2.206,"[1.495, 1.082]",163.5,165.0,83.9,89.5,27.9,87.7,0,0,"[[7.55,3.58,145.7],[8.61,6.22,107.6],[6.32,1.08,164.9]]","[[[3, 3],'H_O',1.495,'OH'],[[6, 6],'C_O',2.206,'CO']]",[],5S1,5S1,3,6,"[1_50,2_1,3_6]","[2,3]",3,2,2.207,"[1.471, 1.093]",186.0,180.7,85.6,90.4,89.9,80.1,"[[7.51,3.57,144.5],[8.34,5.84,109.6],[6.26,1.09,167.3]]",430.8
aMal55_TSdh_nn_231_2,3672,-1459.8917,5H4,5S1,2,1,"[1_11,1_50,9_50]",[2],-1,1,3,1,1,2.544,"[1.763, 0.956]",161.2,135.0,83.2,111.0,87.2,89.1,0,0,"[[7.19,3.27,149.3],[8.82,5.92,115.0],[7.76,5.13,112.8]]","[[[1, 1],'C_O',2.544,'CO'],[[2, 2],'H_O',1.763,'OH']]",[],5S1,25B,2,1,"[1_11,9_50,10_9]",[2],3,1,2.352,"[3.397, 0.934]",187.6,81.3,103.8,98.6,131.3,83.7,"[[8.32,3.95,152.6],[7.19,4.82,110.0],[8.18,5.93,106.4]]",353.1
aMal281_TSdh_nn_260_2,2064,-1459.9053,4E,OS2,2,1,"[2_1,9_50,11_9]","[1,2]",-1,1,3,1,2,2.378,"[1.216, 1.376]",55.8,135.0,229.3,41.4,331.1,92.3,0,0,"[[5.41,1.38,153.5],[6.7,4.26,112.3],[8.37,4.74,130.0]]","[[[1, 1],'C_O',2.378,'CO'],[[2, 2],'H_O',1.216,'OH']]",[],2H3,OS2,-1,-1,"[2_1,3_50,6_13,9_50,11_9]","[1,2,3]",5,3,2.55,"[0, 0]",161.6,61.6,159.7,65.6,326.5,93.4,"[[5.52,1.88,148.2],[8.0,5.72,107.1],[8.05,3.69,156.8],[6.91,4.74,107.2],[8.65,5.14,126.0]]",317.4
aMal2_TSdh_nn_073_1,5171,-1459.8779,1S3,4C1,3,2,"[1_2,10_9,11_10,13_7]","[3,50]",3,2,4,0,2,2.136,"[2.377, 0.941]",166.4,150.0,197.5,75.2,223.5,2.2,0,0,"[[7.75,5.56,106.0],[8.16,6.32,100.9],[8.0,5.85,105.2],[7.53,5.43,105.1]]","[[[3, 4],'C_C',1.726,'bb'],[[2, 2],'C_O',2.136,'CO'],[[3, 3],'H_O',2.377,'OH']]",[],B3O,4C1,3,2,"[1_2,9_10]","[3,11]",2,2,2.206,"[2.063, 0.947]",157.6,186.5,170.7,80.5,82.5,12.9,"[[7.96,5.28,113.4],[7.76,5.63,105.1]]",389.4
